review_id,user_id,business_id,stars,date,text,useful,funny,cool
kD2Y4G7jMRkMbIlzXqVUzg,zh7csWc3GAUksnShzGp-WQ,HzZWnYs_qINLuXCjXyLPhw,4,2010-11-05,"* Pros
- Easy to get to with a short walk from subway or streetcar routes, and busses that go right up Dufferin.
- Weekday market! That's open after 5pm! Good stuff.
- Crazy produce i'd not seen at other farmer's markets (romanesco, black kale, golden beets!)
- Baked goods aplenty
- Lots of locally sourced\/made products (wish i'd had reason to stock up at the jam\/chutney stall, for instance)

* Cons
- Not a lot of seating about the market itself if you want to enjoy some of the wares right away
- A little bottlenecking in a couple of areas due to people waiting at stalls
- For me it's a bit out of the way, but would be worth it every so often.

Can't really complain. What a terrific little market with a great range of goods. I really gotta get back there again soon.",3,0,2
ZBzSAr3Op67lK6htbN_04w,jFKFtLq426rY3M8HJ_oQWw,_5PJ4GHIXNdUdXtohylKGQ,4,2014-12-30,"Best mac and cheese ever. Very crowded on a Saturday morn with the brunch crowd. Hipster central. But hipsters gotta eat too. Stopped in because I was hangry and allergic to my husbands parents cats and needed to kill time while he said goodbye to them (his parents not the cats) before we hit the road. Yelped this place up and per usual you didnt steer me wrong. Ordered the mac & cheese everyone raves about and its def a 5 out of 5.

 I had leftovers that my husband devoured. He said it was the best macaroni he's ever tasted. After I got out of my feelings, I had to agree. He could have at least said mine was the best (mac and cheese is very labor intensive but I have made it for him many times) and Luckys is a close second but whatevs. It truly is good good stuff. Very rich and decadent. They serve it with cold applesauce and fresh grapes. Normally I'm not a fan of mixing sweet and savory; I like my foods seperate but equal when I consume them but the waitress was so thorough and personable in her explanation of how to use the applesauce to cool down the pasta (it comes out piping hot) that I tried it. And tried it again. And again. And I couldnt stop dipping. 

What to know. Quarters are TIGHT there is not a lot of waitspace.  I felt like I was in the way no matter how much I tried to twist and turn to not be in the way. They only take reservations for parties of 6 or more. They quoted me an hour wait time but I was probably seated in about a half hour. All the tables turned over pretty quickly. 

If I lived in Cleveland I'd be back for sure. 

Oh, so I also had the dark chocolate cake with salted something or another with buttercream frosting. No bueno. The cake itself was dense and dry and the icing tasted like straight butter and salt with not enough sugar... def not the special sweet treat I had hoped for. My hopes were high because the description sorta kinda if you're reaching reminded me of the old school late nineties\/ early two thousands Olive Garden dessert, Chocolate Lasagna that was discontinued.  Nope not even close. Wouldn't get it again.",1,1,1
h5O4KIU6ExvD8ASSxzlDAg,G_uxSslzefy1gxbdARwg6A,hrNIDao4XnOhrv7aaFehTg,4,2013-08-17,"They went out of their way to deliver to me right at closing time which was great. Cheesy bread is awesome. Pizza is decent, for Vegas. Better than Little Caeser's or Pizza Hut for sure!",0,0,0
cZ_YEhxXh6ay3tOJHBfHAA,HpgvqGYm9VivvXdaHwHKnw,SYhxIOOifisIskCRROrChw,2,2016-09-10,"Took my daughter to a birthday party. Stood in line for 20min to be told to go to the other line at the opposite end of the facility. Stood in line again and had self fill out forms including address, email, my own DOB, etc. Daughter was 25min late by the end of it. 
Blaring music. Couldn't have a conversation with any parents. 
Odd place.",0,0,0
3lQxoXmKCnOIUTxysWgutA,qbIQFNbgnI74cAogZbWVIQ,qguLioOkcqmQEBPE05dKzA,5,2014-05-28,"I bought my A3 three weeks ago and I have no regrets about the car, or the process to buy the car (I named it Bella...black on black A3...great car and very fun to drive by the way...5 stars for the car as well). 

The team was courteous and responsive. Their website was up to date. The entire process took less than an hour. I got what I wanted for a fair price and a seamless closing process. Can't ask  for more than that. Highly recommend buying from these guys. My sales rep was Gareth.",0,0,0
_2UFw4P8DQ4QFXrjObzi_w,---1lKK3aKOuomHnwAkAow,ow5ku7hfMqU94mylTd3WlQ,5,2010-11-09,I love small gelato places that serve coffee.  These guys are next to a cigar bar and personally I like the smell of cigars.  Nothing gives one roman flashbacks like yummy gelato and tobacco.  I should take a star off because they are too close to work to make dieting easy!,2,0,1
ducBur2hPku7Vdv9aYXzcQ,WsWyHQcqtU3qEZWnXinSpA,saYl89wOk2iHAhA5dkhvnA,5,2014-06-28,"Ed Ribadeneira is a wonderful Scottsdale attorney.  My wife and I have been working with him since 2008. 

We initially took Trust-related issues to Ed.  Now we ask for his input on all our legal affairs. 

Ed has been helpful with matters relating to our employment, our privately-owned company and a tenant issue we had.

He's creative, sincere and accessible.

It's easy to recommend Ed Ribadeneira.",0,0,0
Vb1wAeBgyck9r-tnXwcyxg,YcEoM-BeVWtj1QIk0CeLqQ,gHq85iAANw1eIOVzkzRrpg,2,2017-10-18,"Wasn't going back after a over priced greasy breakfast  , but they sent me a $10 dollar coupon so I went back for a second try and same thing greasy and over salted hash browns.  Never again! To many other choices in area.",0,0,0
poGdyn0h97fXh5v2a6KJug,hp-LatKy54kEPVgYxHf13w,dRhhM_kK3BwUJ8YndD61_g,5,2016-07-27,"First time here!  Food was amazing and best service I have received in years! Our server James was very knowledgeable and recommended a few items. Great personality and made us feel right at home. The food was delicious and the drinks superb! From starters, to main course and even side dishes. We will definitely be back!",0,0,0
gN8qwlUHMimtFZNXVrAcAw,Yk5wBZ9cjoSV51gC-q1GIw,kLKtlA3s4Z6wPefSLKDHmA,1,2016-10-12,"One of the worst experiences I've ever had at a doctor's office and will never go back. I would give zero stars if I could. The nurse practitioner was incredibly rude, disconnected and did not listen to a word I said. All of this after I waited in a stupid paper gown for an hour when I was supposedly the first appointment of the day. TERRIBLE!!!",5,1,0
GqGyQ8CwDkywve7ub3wRBg,nOxTEIaVwNUigCq_H3Xhqw,dnL3yOplcB8x7-aVOpWD_Q,2,2014-08-03,"A group member suggested this place cause of the wings.  My group arrived today (aug 2 ) and had lunch!

Server was nice and kind but not very talkative.    Food ok very hot so for that i was happy!  it was very nice not too loud for a noon time!   

I would go back for a single person or a group!",0,0,0
GnUhMV5y5ElOsFfX0hc1rQ,zlQ2YE85NEd74j9aoqcLwg,dsAcgF6qtZy2m6d_yWCrGQ,1,2014-07-25,"I went here today with a few colleagues for a team lunch. I've passed this place by many times, always wondering why it was empty any time past lunch. Well, now I know why. 

Service:
It went from bad to worst. We had the ""audacity"" to ask for lunch specials (with $15-$20 for personal pizzas and $18-$24 for pastas you kind of look for a value). 
The server (one of the owners?) gave us a measuring look, half-turned to walk away and throw some words over his shoulder that none of us caught. They don't have the specials printed anywhere. 

The boys running around with water have very limited English. 

It took whooping 45 minutes for our food to arrive. 

When two of us asked to have the pizzas to go (in hopes to salvage it later with cheese and fresh herbs), they've folded the slices of pizza one on top of the other (even though it was half tomato, half white source) and wrapped it in aluminium paper. It was all smooched together and had to be thrown to trash later. When we've confronted the server (owner?), he instantly got rude and aggressive, saying staff like ""everyone in this country is asking for pizzas to go, its too expensive to have boxes"" and something rather unflattering in Italian. 

Food:
That was the main insult. The pizzas are awful! I don't exaggerate: we had ordered 4 different pizzas and all were half-baked, with cold pieces of cheese and tomato souse out of the box. The middle of the pizza was soggy, greasy and downright disgusting. As for the authenticity of the whole experience, everyone at our table have been to Italy at least once, with two guys born and raised in Italy, and all have confirmed that this miserable excuse for a pizza has nothing to do with Italy. 
Pastas fared a bit better, but the ""seafood"" was one shrimp cut into smallest pieces imaginable and pasta with basil had no fresh basil on it. For $23.99, the linguine alone was not worth it. 

Verdict: 
With so many other choices (including good Italian places), why would you subject yourself to this awful food and bad service? Dine somewhere else.",4,1,0
f4dMVHlnYJ5Xdz_Jxckr5w,L5JFnETi16y2gNiESXBYeA,qL9CBB9lwY0ftdUcqVMUgw,4,2016-03-23,3-19-2016  I ran across this place the other day and tried their food.  I had the 3 Enchilada's with rice and beans.  It was good.  Several people had apparently phoned in orders  which is a sign the food is good.  There was a small salsa bar along the wall and the red salsa I tried was very good.  The place is small but the people were friendly and I left satisfied.  They advertised a plate of Chili Fries that looked good and I think I'll return and give them a try.   The place is located next to the Blue Ox which also has good food.4-20-2016 I tried the Chili Fries today....I wasn't impressed.  Fries were soggy and under cooked.,0,0,0
PLyrlfzPP8LBnwvqcsBbWA,ePYc1G0MEfiN9eWVyYYy8Q,tcgmfbWugkHI3FRrjlH6lQ,1,2013-03-05,"Feeneys, you win. I really tried to like the place. We've been there four times. Cheap burgers on Mondays, who can resist? Welll, I now can. How hard is it to cook a hamburger? Apparently impossible. Four times we have ordered both of our hamburgers with little or no pink, and five times (we sent one back twice!) they have come back bloody. Tonight, they returned it on the same bloody bun.  Feeneys, PLEASE teach your cooks what well done means! Fully cooked doesn't mean cinders, but it does mean NO PINK! 

The staff is generally friendly and welcoming. Drinks are only fair. The salad bar is great. I give a lot of leeway because I really love small, local restaurants. But really, if you consistently can't cook a hamburger to customer specifications, I can't keep going.",0,1,0
b13WG8fZR8zSFJw4GET7-w,HQpFq-ONSlvF8sTJEpH33g,XuByFsXXhnKmZ6hxucOj7A,3,2012-03-05,"atmosphere is nice but hard to enjoy when too busy because the tables are close.
Appetizers are average and though cleaner and slightly better aray 
of options than flat top the price is too steep for dinner.  can spend 
$40.00 for two at a local restaurant and have much better quality. Go for lunch
to save.",1,0,0
Prcm1CNVnrocClEzxUDZCQ,jveIBHpWOfZFv24luiDjPA,-pGO9M4JLQJHiaCOrqCgbQ,5,2010-09-13,"This is my favorite sandwich shop in Las Vegas. I love the little mayo\/musturd spread that they have. They have many locations around Las Vegas, check this place out and give it a try.",0,0,0
